,Unnamed: 0,time,Day,Hour,Price,ERR,Date
12253,12253,2022-05-01 07:20:48.690110,Sunday,07:20,18.0,,2022-05-01
12254,12254,2022-05-01 07:21:13.791095,Sunday,07:21,18.0,,2022-05-01
12255,12255,2022-05-01 07:21:39.056285,Sunday,07:21,18.0,,2022-05-01
12256,12256,2022-05-01 07:22:04.161774,Sunday,07:22,18.0,,2022-05-01
12257,12257,2022-05-01 07:22:29.286344,Sunday,07:22,18.0,,2022-05-01
12258,12258,2022-05-01 07:22:54.457786,Sunday,07:22,18.0,,2022-05-01
12259,12259,2022-05-01 07:23:19.558591,Sunday,07:23,22.0,,2022-05-01
12260,12260,2022-05-01 07:23:44.667532,Sunday,07:23,22.0,,2022-05-01
12261,12261,2022-05-01 07:24:09.850304,Sunday,07:24,22.0,,2022-05-01
12262,12262,2022-05-01 07:24:34.959186,Sunday,07:24,22.0,,2022-05-01
12263,12263,2022-05-01 07:25:00.068064,Sunday,07:25,22.0,,2022-05-01
12264,12264,2022-05-01 07:25:25.232339,Sunday,07:25,23.0,,2022-05-01
12265,12265,2022-05-01 07:25:50.341220,Sunday,07:25,23.0,,2022-05-01
12266,12266,2022-05-01 07:26:15.475249,Sunday,07:26,23.0,,2022-05-01
12267,12267,2022-05-01 07:26:40.740376,Sunday,07:26,23.0,,2022-05-01
12268,12268,2022-05-01 07:27:05.828596,Sunday,07:27,23.0,,2022-05-01
12269,12269,2022-05-01 07:27:30.937477,Sunday,07:27,25.0,,2022-05-01
12270,12270,2022-05-01 07:27:56.093234,Sunday,07:27,25.0,,2022-05-01
12271,12271,2022-05-01 07:28:21.208629,Sunday,07:28,29.0,,2022-05-01
12272,12272,2022-05-01 07:28:46.301879,Sunday,07:28,29.0,,2022-05-01
12273,12273,2022-05-01 07:29:11.464686,Sunday,07:29,29.0,,2022-05-01
12274,12274,2022-05-01 07:29:36.573508,Sunday,07:29,29.0,,2022-05-01
12275,12275,2022-05-01 07:30:01.682328,Sunday,07:30,29.0,,2022-05-01
12276,12276,2022-05-01 07:30:26.850016,Sunday,07:30,29.0,,2022-05-01
12277,12277,2022-05-01 07:30:51.943212,Sunday,07:30,29.0,,2022-05-01
12278,12278,2022-05-01 07:31:17.044201,Sunday,07:31,29.0,,2022-05-01
12279,12279,2022-05-01 07:31:42.309266,Sunday,07:31,29.0,,2022-05-01
12280,12280,2022-05-01 07:32:07.413918,Sunday,07:32,29.0,,2022-05-01
12281,12281,2022-05-01 07:32:32.538331,Sunday,07:32,29.0,,2022-05-01
12282,12282,2022-05-01 07:32:57.709679,Sunday,07:32,29.0,,2022-05-01
12283,12283,2022-05-01 07:33:22.813753,Sunday,07:33,29.0,,2022-05-01
12284,12284,2022-05-01 07:33:47.922559,Sunday,07:33,29.0,,2022-05-01
12285,12285,2022-05-01 07:34:13.090334,Sunday,07:34,29.0,,2022-05-01
12286,12286,2022-05-01 07:34:38.183476,Sunday,07:34,29.0,,2022-05-01
12287,12287,2022-05-01 07:35:03.292236,Sunday,07:35,29.0,,2022-05-01
12288,12288,2022-05-01 07:35:28.442039,Sunday,07:35,29.0,,2022-05-01
12289,12289,2022-05-01 07:35:53.550799,Sunday,07:35,29.0,,2022-05-01
12290,12290,2022-05-01 07:36:18.654123,Sunday,07:36,25.0,,2022-05-01
12291,12291,2022-05-01 07:36:43.903504,Sunday,07:36,25.0,,2022-05-01
12292,12292,2022-05-01 07:37:09.024347,Sunday,07:37,25.0,,2022-05-01
12293,12293,2022-05-01 07:37:34.164357,Sunday,07:37,22.0,,2022-05-01
12294,12294,2022-05-01 07:37:59.335616,Sunday,07:37,22.0,,2022-05-01
12295,12295,2022-05-01 07:38:24.440887,Sunday,07:38,18.0,,2022-05-01
12296,12296,2022-05-01 07:38:49.534012,Sunday,07:38,18.0,,2022-05-01
12297,12297,2022-05-01 07:39:14.710597,Sunday,07:39,18.0,,2022-05-01
12298,12298,2022-05-01 07:39:39.866178,Sunday,07:39,18.0,,2022-05-01
12299,12299,2022-05-01 07:40:04.954803,Sunday,07:40,18.0,,2022-05-01
12300,12300,2022-05-01 07:40:30.126007,Sunday,07:40,14.0,,2022-05-01
12301,12301,2022-05-01 07:40:55.234711,Sunday,07:40,14.0,,2022-05-01
12302,12302,2022-05-01 07:41:20.367283,Sunday,07:41,10.0,,2022-05-01
12303,12303,2022-05-01 07:41:45.554110,Sunday,07:41,10.0,,2022-05-01
12304,12304,2022-05-01 07:42:10.643667,Sunday,07:42,10.0,,2022-05-01
12305,12305,2022-05-01 07:42:35.767998,Sunday,07:42,10.0,,2022-05-01
12306,12306,2022-05-01 07:43:00.939201,Sunday,07:43,10.0,,2022-05-01
12307,12307,2022-05-01 07:43:26.042001,Sunday,07:43,14.0,,2022-05-01
12308,12308,2022-05-01 07:43:51.166316,Sunday,07:43,14.0,,2022-05-01
12309,12309,2022-05-01 07:44:16.316260,Sunday,07:44,16.0,,2022-05-01
12310,12310,2022-05-01 07:44:41.471784,Sunday,07:44,16.0,,2022-05-01
12311,12311,2022-05-01 07:45:06.571032,Sunday,07:45,16.0,,2022-05-01
12312,12312,2022-05-01 07:45:31.742178,Sunday,07:45,12.0,,2022-05-01
12313,12313,2022-05-01 07:45:56.866451,Sunday,07:45,12.0,,2022-05-01
12314,12314,2022-05-01 07:46:21.957244,Sunday,07:46,12.0,,2022-05-01
12315,12315,2022-05-01 07:46:47.112768,Sunday,07:46,12.0,,2022-05-01
12316,12316,2022-05-01 07:47:12.233404,Sunday,07:47,16.0,,2022-05-01
12317,12317,2022-05-01 07:47:37.342051,Sunday,07:47,16.0,,2022-05-01
12318,12318,2022-05-01 07:48:02.513200,Sunday,07:48,16.0,,2022-05-01
12319,12319,2022-05-01 07:48:27.617957,Sunday,07:48,12.0,,2022-05-01
12320,12320,2022-05-01 07:48:52.742212,Sunday,07:48,12.0,,2022-05-01
12321,12321,2022-05-01 07:49:17.910153,Sunday,07:49,12.0,,2022-05-01
12322,12322,2022-05-01 07:49:43.081251,Sunday,07:49,12.0,,2022-05-01
12323,12323,2022-05-01 07:50:08.185485,Sunday,07:50,12.0,,2022-05-01
12324,12324,2022-05-01 07:50:33.356580,Sunday,07:50,8.0,,2022-05-01
12325,12325,2022-05-01 07:50:58.465178,Sunday,07:50,8.0,,2022-05-01
12326,12326,2022-05-01 07:51:23.564330,Sunday,07:51,7.0,,2022-05-01
12327,12327,2022-05-01 07:51:48.751049,Sunday,07:51,7.0,,2022-05-01
12328,12328,2022-05-01 07:52:13.887749,Sunday,07:52,7.0,,2022-05-01
12329,12329,2022-05-01 07:52:38.996344,Sunday,07:52,7.0,,2022-05-01
12330,12330,2022-05-01 07:53:04.177533,Sunday,07:53,7.0,,2022-05-01
12331,12331,2022-05-01 07:53:29.286128,Sunday,07:53,11.0,,2022-05-01
12332,12332,2022-05-01 07:53:54.394706,Sunday,07:53,11.0,,2022-05-01
12333,12333,2022-05-01 07:54:19.562030,Sunday,07:54,11.0,,2022-05-01
12334,12334,2022-05-01 07:54:44.733072,Sunday,07:54,11.0,,2022-05-01
