,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15685,15685,2022-05-02 07:18:45.799100,Monday,07:18,7.0,,2022-05-02
15686,15686,2022-05-02 07:19:10.901617,Monday,07:19,7.0,,2022-05-02
15687,15687,2022-05-02 07:19:36.087111,Monday,07:19,7.0,,2022-05-02
15688,15688,2022-05-02 07:20:01.194487,Monday,07:20,7.0,,2022-05-02
15689,15689,2022-05-02 07:20:26.345878,Monday,07:20,7.0,,2022-05-02
15690,15690,2022-05-02 07:20:51.546997,Monday,07:20,7.0,,2022-05-02
15691,15691,2022-05-02 07:21:16.665785,Monday,07:21,7.0,,2022-05-02
15692,15692,2022-05-02 07:21:41.773157,Monday,07:21,7.0,,2022-05-02
15693,15693,2022-05-02 07:22:06.945054,Monday,07:22,7.0,,2022-05-02
15694,15694,2022-05-02 07:22:32.052427,Monday,07:22,7.0,,2022-05-02
15695,15695,2022-05-02 07:22:57.159800,Monday,07:22,7.0,,2022-05-02
15696,15696,2022-05-02 07:23:22.350413,Monday,07:23,7.0,,2022-05-02
15697,15697,2022-05-02 07:23:47.442160,Monday,07:23,7.0,,2022-05-02
15698,15698,2022-05-02 07:24:12.577357,Monday,07:24,7.0,,2022-05-02
15699,15699,2022-05-02 07:24:37.778471,Monday,07:24,7.0,,2022-05-02
15700,15700,2022-05-02 07:25:02.901466,Monday,07:25,7.0,,2022-05-02
15701,15701,2022-05-02 07:25:28.061943,Monday,07:25,7.0,,2022-05-02
15702,15702,2022-05-02 07:25:53.247434,Monday,07:25,7.0,,2022-05-02
15703,15703,2022-05-02 07:26:18.339434,Monday,07:26,11.0,,2022-05-02
15704,15704,2022-05-02 07:26:43.478049,Monday,07:26,11.0,,2022-05-02
15705,15705,2022-05-02 07:27:08.650733,Monday,07:27,11.0,,2022-05-02
15706,15706,2022-05-02 07:27:33.758101,Monday,07:27,13.0,,2022-05-02
15707,15707,2022-05-02 07:27:58.881091,Monday,07:27,13.0,,2022-05-02
15708,15708,2022-05-02 07:28:24.061814,Monday,07:28,13.0,,2022-05-02
15709,15709,2022-05-02 07:28:49.184798,Monday,07:28,13.0,,2022-05-02
15710,15710,2022-05-02 07:29:14.287423,Monday,07:29,13.0,,2022-05-02
15711,15711,2022-05-02 07:29:39.457284,Monday,07:29,13.0,,2022-05-02
15712,15712,2022-05-02 07:30:04.561933,Monday,07:30,13.0,,2022-05-02
15713,15713,2022-05-02 07:30:29.716145,Monday,07:30,12.0,,2022-05-02
15714,15714,2022-05-02 07:30:54.886033,Monday,07:30,12.0,,2022-05-02
15715,15715,2022-05-02 07:31:19.988238,Monday,07:31,12.0,,2022-05-02
15716,15716,2022-05-02 07:31:45.095603,Monday,07:31,12.0,,2022-05-02
15717,15717,2022-05-02 07:32:10.306421,Monday,07:32,12.0,,2022-05-02
15718,15718,2022-05-02 07:32:35.413785,Monday,07:32,15.0,,2022-05-02
15719,15719,2022-05-02 07:33:00.521149,Monday,07:33,15.0,,2022-05-02
15720,15720,2022-05-02 07:33:25.701515,Monday,07:33,19.0,,2022-05-02
15721,15721,2022-05-02 07:33:50.824503,Monday,07:33,19.0,,2022-05-02
15722,15722,2022-05-02 07:34:15.927553,Monday,07:34,17.0,,2022-05-02
15723,15723,2022-05-02 07:34:41.128658,Monday,07:34,17.0,,2022-05-02
15724,15724,2022-05-02 07:35:06.232000,Monday,07:35,17.0,,2022-05-02
